Date,Open,High,Low,Close,Vol
2005-06-07,317.94,326.44,311.03,318.18,60647
2005-06-08,315.58,343.07,313.56,339.62,91418
2005-06-09,338.90,343.95,329.04,336.77,73193
2005-06-10,333.74,340.77,322.69,330.69,50165
2005-06-13,330.06,336.73,323.44,333.25,36555
2005-06-14,332.44,337.33,323.45,328.52,39615
2005-06-15,326.44,329.98,316.55,318.47,38043
2005-06-16,318.71,325.95,308.75,316.68,23476
2005-06-17,316.08,319.89,309.36,311.88,22743
2005-06-20,310.36,325.07,306.10,323.25,29187
2005-06-21,324.48,326.80,314.89,317.50,21065
2005-06-22,315.68,325.75,311.04,323.37,27706
2005-06-23,322.09,325.12,315.48,317.84,25330
2005-06-24,316.54,320.06,311.18,318.22,21732
2005-06-27,320.97,332.11,319.87,325.08,53514
2005-06-28,322.72,324.14,319.24,320.51,7453
2005-06-29,319.22,321.04,311.07,312.51,29313
2005-06-30,311.62,312.53,295.81,296.59,24174
2005-07-01,293.33,297.15,274.60,276.08,30352
2005-07-04,273.97,275.21,256.41,266.41,30999
2005-07-05,264.39,268.79,258.70,265.36,12611
2005-07-06,266.24,271.43,261.17,264.82,20752
2005-07-07,263.31,271.82,261.66,266.52,18093
2005-07-08,264.59,267.22,247.56,251.65,25845
2005-07-11,251.56,264.73,244.56,248.80,27271
2005-07-12,250.01,261.44,245.38,258.61,37048
2005-07-13,258.29,261.67,251.99,257.34,20880
2005-07-14,256.57,260.74,252.91,258.62,15726
2005-07-15,259.25,262.23,249.22,253.08,40330
2005-07-18,250.91,251.59,234.43,234.95,25556
2005-07-19,231.43,238.89,229.42,235.85,30373
2005-07-20,234.08,241.98,233.14,236.93,19507
2005-07-21,237.75,240.59,231.49,236.60,17269
2005-07-22,236.42,253.54,235.28,251.73,78765
2005-07-25,248.10,254.29,244.97,251.18,62042
2005-07-26,251.38,268.51,248.23,266.34,116542
2005-07-27,264.98,274.70,260.60,272.89,75213
2005-07-28,272.35,274.46,265.27,268.65,61000
2005-07-29,267.09,273.00,263.10,267.98,41592
2005-08-01,267.37,276.09,265.09,270.86,45339
2005-08-02,269.13,276.34,265.48,275.50,45303
2005-08-03,275.67,290.79,273.65,280.37,103446
2005-08-04,278.18,281.16,269.52,272.17,54904
2005-08-05,271.35,291.10,269.33,287.29,99950
2005-08-08,286.12,295.90,284.71,290.63,84341
2005-08-09,290.41,304.10,285.94,300.36,68841
2005-08-10,300.34,305.08,292.31,301.40,79234
2005-08-11,303.55,320.37,297.63,313.68,139693
2005-08-12,320.81,327.48,304.47,312.01,147255
2005-08-15,312.09,322.47,298.90,315.58,110376
2005-08-16,311.55,330.82,303.69,318.11,190451
2005-08-17,315.74,338.24,309.21,335.44,208175
2005-08-18,341.29,357.07,316.62,322.45,232912
2005-08-19,315.53,331.44,302.84,313.09,139981
2005-08-22,309.72,320.58,301.26,314.94,82698
2005-08-23,313.45,320.05,302.41,310.69,73120
2005-08-24,311.32,324.41,304.81,320.84,115043
2005-08-25,320.53,342.23,317.49,341.76,177477
2005-08-26,344.22,358.37,325.16,337.04,180092
2005-08-29,336.68,343.93,319.61,328.79,123171
2005-08-30,323.93,334.94,318.15,325.98,106916
2005-08-31,323.68,339.74,317.83,335.92,119221
2005-09-01,334.66,346.63,328.88,342.70,120345
2005-09-02,344.61,346.55,335.88,339.54,91476
2005-09-05,339.59,357.37,337.37,356.53,125654
2005-09-06,356.52,357.68,335.16,337.02,137679
2005-09-07,333.72,345.83,328.96,343.85,68911
2005-09-08,344.81,360.03,336.96,350.09,142562
2005-09-09,351.86,359.51,345.55,349.80,135528
2005-09-12,348.01,353.84,337.65,350.86,109372
2005-09-13,350.45,360.31,346.91,359.69,74674
2005-09-14,364.64,371.07,353.96,362.31,144150
2005-09-15,360.57,372.20,356.63,369.02,108003
2005-09-16,369.88,373.34,363.30,368.49,83493
2005-09-19,365.73,378.49,363.29,377.21,105484
2005-09-20,376.66,387.84,370.13,383.31,147365
2005-09-21,384.01,392.24,368.46,376.05,147813
2005-09-22,376.69,381.40,353.70,359.51,109800
2005-09-23,356.98,358.98,331.29,333.25,57142
2005-09-26,337.24,341.35,326.81,335.33,42487
2005-09-27,335.36,344.69,326.03,334.48,78795
2005-09-28,333.54,340.09,324.01,331.21,59050
2005-09-29,334.67,349.00,331.53,346.26,107460
2005-09-30,345.67,351.35,332.71,341.28,88472
2005-10-10,342.64,344.19,329.69,337.09,43821
2005-10-11,338.64,357.24,335.02,351.89,104378
2005-10-12,359.52,361.49,347.88,357.58,87310
2005-10-13,356.89,361.26,347.96,352.79,48551
2005-10-14,350.21,355.85,341.10,345.45,70783
2005-10-17,342.31,351.12,341.37,347.25,52958
2005-10-18,347.56,355.68,342.17,351.82,47567
