Date,Open,High,Low,Close,Vol
2005-06-07,166.00,169.59,163.67,165.38,1584504
2005-06-08,166.62,180.26,165.14,178.85,4096974
2005-06-09,178.54,183.56,174.95,180.17,3871864
2005-06-10,180.08,181.57,173.92,175.65,2522240
2005-06-13,175.78,178.80,172.17,176.24,1841308
2005-06-14,177.07,179.91,173.48,174.78,1802601
2005-06-15,174.14,175.25,169.04,170.44,1393494
2005-06-16,169.75,173.29,167.32,171.93,1165933
2005-06-17,172.99,176.37,170.20,172.95,1652478
2005-06-20,173.53,179.92,170.30,178.73,2392558
2005-06-21,178.54,180.29,175.29,177.15,2095136
2005-06-22,176.39,178.74,173.38,176.85,1965739
2005-06-23,176.44,178.44,173.64,175.11,1538678
2005-06-24,174.75,177.46,172.94,176.47,1713697
2005-06-27,177.80,182.96,177.08,180.57,2955515
2005-06-28,179.83,180.77,176.05,177.78,1689791
2005-06-29,177.47,179.80,175.53,176.95,1390636
2005-06-30,176.43,177.58,170.94,171.84,1694805
2005-07-01,171.35,172.88,165.33,166.97,1862419
2005-07-04,165.64,168.26,161.30,166.61,1644819
2005-07-05,166.31,168.63,163.48,166.08,1201411
2005-07-06,166.30,168.70,163.18,165.15,1188478
2005-07-07,164.69,167.10,162.59,165.37,957746
2005-07-08,164.52,166.16,160.16,162.23,1293692
2005-07-11,164.32,168.21,159.41,160.79,1308008
2005-07-12,160.36,167.90,158.57,166.34,1941812
2005-07-13,165.78,167.95,162.73,165.08,1595584
2005-07-14,163.85,167.14,162.37,164.68,1229507
2005-07-15,164.34,166.17,160.49,162.15,1288510
2005-07-18,161.29,163.28,157.79,160.19,1145004
2005-07-19,159.96,162.72,157.45,160.56,1129090
2005-07-20,160.26,163.85,158.87,162.35,1149798
2005-07-21,162.48,164.38,159.75,162.41,1296783
2005-07-22,163.04,168.48,161.58,165.94,2467508
2005-07-25,165.70,168.36,163.34,166.05,1581606
2005-07-26,166.07,171.33,165.03,169.61,2767908
2005-07-27,169.70,173.90,167.65,173.03,3128116
2005-07-28,172.91,175.28,170.31,172.38,2815318
2005-07-29,171.69,173.59,169.74,171.64,1652087
2005-08-01,171.48,174.58,169.43,172.33,1572204
2005-08-02,172.44,175.79,170.72,175.07,2230464
2005-08-03,175.36,179.33,173.27,175.75,3392532
2005-08-04,175.18,176.89,172.41,174.53,2160684
2005-08-05,174.63,179.78,173.85,178.87,2951848
2005-08-08,179.24,183.51,177.00,180.60,3303372
2005-08-09,180.08,183.54,176.91,181.71,3016118
2005-08-10,181.99,184.85,178.46,183.22,3660327
2005-08-11,183.35,187.50,180.83,185.85,4027464
2005-08-12,186.04,189.74,181.14,183.63,4896101
2005-08-15,183.67,188.97,181.34,187.74,3294586
2005-08-16,187.91,190.70,183.81,186.22,3725973
2005-08-17,185.99,189.37,181.88,188.14,3481444
2005-08-18,188.30,192.35,179.89,181.90,4780832
2005-08-19,181.22,185.81,177.89,182.29,3332105
2005-08-22,181.87,185.64,179.62,183.88,2727039
2005-08-23,183.66,185.69,179.35,182.13,2520271
2005-08-24,182.15,186.06,180.48,183.85,2389980
2005-08-25,183.86,186.51,181.25,184.59,2463023
2005-08-26,184.85,186.94,181.73,184.63,2328990
2005-08-29,184.57,186.26,179.85,181.74,2566873
2005-08-30,181.30,184.45,179.03,181.43,2357477
2005-08-31,181.41,185.94,179.72,184.90,2649260
2005-09-01,185.04,189.99,183.14,188.25,3511707
2005-09-02,188.59,191.57,186.23,189.36,2921172
2005-09-05,189.93,193.52,187.75,191.68,3031706
2005-09-06,191.94,195.28,186.51,188.26,4076784
2005-09-07,187.67,194.24,186.41,193.28,3647216
2005-09-08,194.02,197.36,191.06,193.95,4234602
2005-09-09,193.54,196.09,190.22,192.31,2749987
2005-09-12,192.23,194.82,189.97,192.82,1761595
2005-09-13,192.88,197.00,191.53,196.35,2556082
2005-09-14,196.52,199.03,194.37,197.34,3268775
2005-09-15,197.25,199.77,194.90,197.43,2916685
2005-09-16,197.56,199.57,195.15,197.31,2959518
2005-09-19,197.15,200.11,195.21,198.82,3042365
2005-09-20,198.82,201.13,194.48,197.61,4071387
2005-09-21,197.82,199.97,193.01,195.00,4151586
2005-09-22,194.54,196.52,186.87,190.09,3593695
2005-09-23,189.17,192.42,186.48,188.38,2391560
2005-09-26,188.24,191.45,185.24,188.94,2184830
2005-09-27,188.85,191.19,184.99,186.56,2474692
2005-09-28,186.39,188.96,183.73,185.66,2018282
2005-09-29,186.04,190.12,184.89,188.80,2347429
2005-09-30,188.99,191.77,187.06,189.62,1979547
2005-10-10,189.31,191.42,185.60,187.75,1492294
2005-10-11,187.54,191.20,185.64,190.40,1786926
2005-10-12,190.54,194.09,187.81,191.21,2702819
2005-10-13,191.22,193.45,188.14,190.27,2326458
2005-10-14,190.10,192.83,186.52,188.81,2609973
2005-10-17,188.42,190.94,185.53,188.88,1841349
2005-10-18,188.72,192.22,186.97,190.91,1969573
2005-10-19,190.89,193.27,187.62,189.58,2144272
2005-10-20,189.14,191.54,185.51,189.43,2314050
2005-10-21,189.24,192.25,187.25,189.92,1930306
2005-10-24,190.26,192.83,185.94,189.48,3872215
2005-10-25,189.24,191.50,185.01,187.02,2712580
2005-10-26,186.47,188.26,180.84,182.85,2842886
2005-10-27,182.02,185.17,178.26,181.64,3022838
2005-10-28,181.18,183.29,175.33,178.23,1929697
2005-10-31,177.21,181.69,175.10,179.63,2080319
2005-11-01,179.41,180.86,175.02,178.19,1696126
2005-11-02,178.19,182.39,176.95,180.61,2253735
2005-11-03,180.46,182.06,177.38,178.80,1700545
2005-11-04,177.88,180.21,175.69,178.89,1440704
2005-11-07,178.56,180.22,175.97,179.15,1155935
2005-11-08,179.03,181.76,177.06,180.75,1669131
2005-11-09,180.81,182.85,178.53,179.89,1732667
2005-11-10,179.42,180.89,174.29,175.57,1941924
2005-11-11,175.02,178.08,172.39,175.37,1960093
2005-11-14,174.85,176.94,172.38,175.08,1186230
2005-11-15,175.04,176.95,172.35,173.78,1176421
2005-11-16,173.56,176.47,171.12,175.76,1296317
2005-11-17,175.85,177.95,173.55,175.76,1401476
2005-11-18,175.72,181.18,174.49,179.12,2340757
2005-11-21,179.33,181.18,177.65,179.49,1292521
2005-11-22,179.45,180.20,175.74,176.62,1312971
2005-11-23,176.04,179.00,175.19,177.78,1110951
2005-11-24,177.61,180.53,176.29,178.44,1419484
2005-11-25,178.31,180.16,176.83,178.91,1155544
2005-11-28,178.91,180.39,176.67,178.25,1072959
2005-11-29,178.08,179.15,175.48,176.38,902569
2005-11-30,176.00,177.95,174.73,177.07,1076023
2005-12-01,176.76,178.54,174.99,176.76,950833
2005-12-02,176.74,179.67,174.48,176.82,2745057
2005-12-05,176.28,177.92,172.57,174.58,2127497
2005-12-06,173.93,176.66,172.32,175.25,1327626
2005-12-07,174.86,177.66,173.46,176.34,1403636
2005-12-08,176.29,178.58,174.17,176.37,1400100
2005-12-09,176.19,180.09,175.03,179.03,1608640
2005-12-12,179.04,181.65,177.24,180.15,1700110
2005-12-13,179.84,181.87,177.45,180.49,1489871
2005-12-14,180.16,182.89,178.49,181.90,1591300
2005-12-15,181.82,183.80,179.88,181.22,1843288
2005-12-16,181.12,183.65,180.08,182.81,1514632
2005-12-19,182.75,184.32,180.73,183.02,1563749
2005-12-20,182.66,183.82,180.93,182.70,1156514
2005-12-21,182.78,184.62,180.92,182.26,1356827
2005-12-22,182.05,184.48,180.70,183.49,1399258
2005-12-23,183.53,186.08,182.29,185.16,1751962
2005-12-26,185.92,188.48,184.33,186.90,2140733
2005-12-27,187.09,188.64,185.15,187.14,1751400
2005-12-28,186.88,189.16,185.54,187.88,1815950
2005-12-29,187.97,191.48,186.88,190.07,2589763
2005-12-30,191.04,192.54,187.18,188.76,2101100
2006-01-04,188.84,192.97,187.19,191.31,2452766
2006-01-05,191.65,196.98,190.21,195.25,3393691
2006-01-06,195.32,199.91,193.42,197.54,3946295
2006-01-09,197.77,202.08,195.95,200.02,3866213
2006-01-10,201.39,204.54,198.27,202.90,4270323
2006-01-11,203.15,207.27,200.21,203.75,5177018
2006-01-12,203.48,207.51,201.15,206.26,3606907
2006-01-13,206.39,208.83,202.47,205.31,3687781
2006-01-16,204.97,207.99,201.39,202.89,3599410
2006-01-17,202.67,205.39,200.20,203.11,2980797
2006-01-18,202.90,208.82,201.98,207.27,3692301
2006-01-19,207.66,211.95,205.11,209.79,4758517
2006-01-20,209.60,214.20,207.07,211.05,4828184
2006-01-23,210.98,215.73,208.61,213.21,3709699
2006-01-24,213.51,217.05,209.63,212.61,3682904
2006-01-25,212.32,216.66,209.25,213.91,3174228
2006-02-06,216.81,223.39,214.29,221.87,3842821
2006-02-07,222.44,227.18,217.67,221.27,4856222
2006-02-08,220.62,224.21,216.70,221.20,3502606
2006-02-09,221.51,224.20,216.21,218.66,3419073
2006-02-10,218.81,223.94,216.54,221.35,3561941
2006-02-13,221.86,224.54,215.64,220.06,4797055
2006-02-14,220.04,224.12,217.39,221.85,3537738
2006-02-15,221.96,225.28,219.01,221.17,3734283
2006-02-16,220.76,222.77,212.84,215.13,4423849
2006-02-17,214.75,218.48,211.65,214.47,3062738
2006-02-20,214.40,219.18,211.14,214.75,3610705
2006-02-21,214.37,220.54,211.72,219.72,3657800
2006-02-22,219.94,223.68,217.34,220.01,3985573
2006-02-23,219.97,222.53,216.32,219.94,2945560
2006-02-24,220.16,224.02,218.56,222.05,3032336
2006-02-27,222.25,224.72,218.67,220.70,2794068
2006-02-28,220.14,222.66,216.63,221.01,2769580
2006-03-01,221.06,223.99,219.41,222.59,2591127
2006-03-02,221.91,223.78,215.65,217.42,3418955
2006-03-03,217.12,219.93,214.19,217.82,2738728
2006-03-06,217.94,220.63,215.04,217.28,2647775
2006-03-07,217.09,218.07,210.70,212.05,2751678
2006-03-08,211.23,213.99,206.23,210.30,2755275
2006-03-09,209.93,213.22,207.34,210.31,2391022
2006-03-10,210.56,213.76,209.07,211.41,1584329
2006-03-13,211.56,215.62,210.31,214.38,1804550
2006-03-14,214.45,217.17,212.26,215.43,1784003
2006-03-15,215.46,219.66,214.03,218.18,2530148
2006-03-16,217.80,220.67,215.12,217.57,2708434
2006-03-17,217.33,219.94,214.71,217.03,2103308
2006-03-20,217.21,221.00,215.37,220.06,2579464
2006-03-21,220.11,223.07,218.21,220.36,3105400
2006-03-22,220.32,223.64,217.72,222.17,3467090
2006-03-23,222.21,224.48,219.38,222.11,3270858
2006-03-24,222.78,226.72,219.72,222.67,4184345
2006-03-27,222.61,227.09,220.53,225.76,3352511
2006-03-28,224.37,229.02,221.93,226.28,6945984
2006-03-29,226.29,231.40,224.25,227.76,5981132
2006-03-30,227.59,230.44,223.82,225.64,4473843
2006-03-31,227.51,233.85,224.84,231.38,5836269
2006-04-03,232.08,238.67,229.87,236.23,6503899
2006-04-04,236.66,240.97,233.29,238.02,6321607
2006-04-05,238.45,242.47,235.31,239.89,5942425
2006-04-06,240.36,246.37,237.75,241.77,7094670
2006-04-07,242.27,246.30,238.15,243.32,6317778
2006-04-10,246.00,252.75,242.26,249.82,7377478
2006-04-11,250.50,254.71,246.03,250.38,7073548
2006-04-12,250.23,253.69,244.60,248.07,6328392
2006-04-13,247.59,251.26,239.57,242.05,6351994
2006-04-14,241.40,250.45,239.19,248.33,7385824
2006-04-17,247.67,252.67,244.35,248.81,5655133
2006-04-18,248.39,254.93,245.47,251.89,5897957
2006-04-19,254.09,260.40,249.23,256.09,7132101
2006-04-20,256.48,261.01,250.80,255.38,6933114
2006-04-21,254.64,260.27,249.87,256.73,5895068
2006-04-24,258.79,262.32,250.70,254.78,7094904
2006-04-25,255.11,261.86,248.49,257.34,7620460
2006-04-26,258.51,265.74,250.48,257.45,8068515
2006-04-27,258.27,262.98,252.52,258.28,5550959
2006-04-28,254.66,261.84,249.58,258.85,6137192
2006-05-08,262.12,272.37,260.20,270.62,6795392
2006-05-09,274.71,285.77,271.01,280.78,9305403
2006-05-10,283.46,292.99,276.96,288.98,9973509
2006-05-11,291.35,301.58,284.64,289.30,10508490
2006-05-12,292.25,303.62,288.81,301.11,9610643
2006-05-15,307.25,321.32,302.51,319.29,13415706
2006-05-16,322.47,333.27,304.21,310.17,14950252
2006-05-17,309.88,320.91,298.28,311.03,11237415
2006-05-18,307.00,318.36,297.24,310.35,10315581
2006-05-19,310.36,322.18,305.84,317.81,11034030
2006-05-22,315.95,327.44,310.74,318.96,10961885
2006-05-23,316.37,321.64,301.61,305.53,9755988
2006-05-24,309.89,316.86,294.65,304.40,7269859
2006-05-25,300.93,307.61,295.22,303.75,5174325
2006-05-26,304.90,314.09,301.02,310.22,5502574
2006-05-29,311.92,321.33,306.61,317.54,7450942
2006-05-30,318.82,326.77,312.27,322.09,7791404
2006-05-31,322.17,331.35,314.79,322.39,9313804
2006-06-01,321.96,334.12,318.93,331.23,8606392
2006-06-02,332.90,339.68,321.79,329.04,11220834
2006-06-05,329.02,337.89,319.04,332.13,9440722
2006-06-06,331.23,340.13,324.28,332.41,7014696
2006-06-07,331.13,334.72,308.24,312.04,8677237
2006-06-08,309.46,321.03,299.75,315.28,9037470
2006-06-09,313.02,322.14,304.21,309.13,8530638
2006-06-12,308.11,318.57,301.11,310.48,5212215
2006-06-13,310.23,320.05,304.09,313.73,5327200
2006-06-14,309.30,315.49,301.19,308.99,4886408
2006-06-15,308.56,317.46,304.81,310.38,4646067
2006-06-16,312.78,320.47,309.70,316.84,4664908
2006-06-19,314.29,327.87,309.67,321.87,5336486
2006-06-20,321.54,330.37,315.69,325.29,5521248
2006-06-21,326.82,335.73,319.36,327.04,7522493
2006-06-22,326.52,333.48,321.13,326.83,5641232
2006-06-23,325.90,333.28,320.69,329.64,4240620
2006-06-26,331.10,340.01,326.50,334.00,5088044
2006-06-27,335.15,341.20,328.36,334.52,4866281
2006-06-28,333.26,337.89,327.45,332.55,4132618
2006-06-29,332.74,344.74,329.98,340.74,7061271
2006-06-30,344.44,351.32,336.91,342.77,8221539
2006-07-03,344.62,352.85,339.39,349.34,6893341
2006-07-04,350.85,357.33,342.45,347.64,7166010
2006-07-05,347.72,351.63,336.57,344.80,5243960
2006-07-06,343.97,355.43,340.56,352.05,6213697
2006-07-07,354.24,360.14,347.03,352.01,6136648
2006-07-10,352.00,357.65,344.37,352.91,4960841
2006-07-11,353.01,360.14,346.01,355.08,5698665
2006-07-12,357.19,367.28,350.59,358.28,7223539
2006-07-13,358.35,362.97,334.06,338.16,8957980
2006-07-14,333.93,346.16,329.60,339.93,6000303
2006-07-17,338.94,349.53,334.33,344.99,4338431
2006-07-18,343.15,349.45,335.89,344.64,4843230
2006-07-19,343.58,347.15,329.83,334.64,5226944
2006-07-20,334.63,342.00,329.45,335.75,4581684
2006-07-21,334.66,342.12,329.63,336.21,4215007
2006-07-24,331.33,339.35,325.49,335.38,4113274
2006-07-25,336.13,346.19,333.79,341.45,4800464
2006-07-26,342.70,346.66,336.58,339.75,3789874
2006-07-27,340.10,344.14,330.77,335.31,4566003
2006-07-28,335.52,340.44,325.37,332.20,5067956
2006-07-31,331.41,333.65,315.57,317.65,4648740
2006-08-01,318.04,324.19,311.54,315.42,3469582
2006-08-02,315.77,320.25,307.12,313.10,3403449
2006-08-03,313.65,316.90,306.20,311.39,2619550
2006-08-04,311.03,314.66,298.28,301.10,3377225
2006-08-07,298.96,304.69,291.90,296.95,3340652
2006-08-08,297.31,306.13,296.12,304.61,3016034
2006-08-09,304.92,309.48,300.50,305.93,2742446
2006-08-10,306.54,314.03,305.12,311.67,2956130
2006-08-11,311.77,315.03,306.90,311.70,2624799
2006-08-14,310.98,314.34,300.70,303.92,3292764
2006-08-15,303.71,310.68,300.81,308.86,2731988
2006-08-16,309.15,317.59,306.77,314.67,3675792
2006-08-17,314.10,317.37,308.15,313.39,3181879
2006-08-18,312.11,315.94,308.27,310.92,2390270
2006-08-21,301.75,313.23,298.93,311.85,2581182
2006-08-22,312.07,321.26,309.26,317.92,3667177
2006-08-23,318.20,324.75,314.43,318.63,3506089
2006-08-24,318.68,322.91,313.77,320.45,3136100
2006-08-25,322.02,326.98,317.02,320.70,3606432
2006-08-28,321.71,331.62,319.01,329.17,4679532
2006-08-29,329.82,339.11,326.00,330.10,5946295
2006-08-30,328.67,333.83,324.73,330.57,3271403
2006-08-31,331.19,337.27,326.74,332.67,4448599
2006-09-01,333.46,337.55,324.35,327.62,4812318
2006-09-04,326.78,336.04,324.40,333.84,4021136
2006-09-05,334.32,340.46,329.60,334.89,4923419
2006-09-06,336.21,342.65,331.08,338.46,5032628
2006-09-07,338.84,341.47,329.35,332.66,3897458
2006-09-08,332.44,338.90,329.59,333.68,3266799
2006-09-11,333.49,339.62,326.75,334.03,4480895
2006-09-12,333.12,339.84,329.72,335.74,4548934
2006-09-13,336.06,340.90,328.98,332.17,5163821
2006-09-14,332.11,337.37,326.34,332.59,4084990
2006-09-15,332.43,342.17,329.38,338.83,5829030
2006-09-18,339.92,347.37,335.98,343.84,5503775
2006-09-19,345.05,350.67,339.34,343.60,5581340
2006-09-20,342.80,349.01,337.84,344.01,5320315
2006-09-21,343.72,350.37,339.46,345.17,4928402
2006-09-22,345.52,350.70,337.82,342.09,5001725
2006-09-25,341.11,347.51,335.21,340.67,4002292
2006-09-26,340.30,343.87,331.90,336.90,3627376
2006-09-27,337.59,343.24,332.65,339.37,3491583
2006-09-28,339.80,346.83,336.70,342.56,3691607
