Date,Open,High,Low,Close,Vol
2024-05-14,10.05,10.06,9.94,9.99,98530933
2024-05-15,9.98,10.03,9.93,9.99,22348333
2024-05-16,10.03,10.04,9.97,10.02,25117798
2024-05-17,10.03,10.09,9.99,10.09,22951631
2024-05-20,10.07,10.14,10.04,10.13,24274433
2024-05-21,10.13,10.18,10.09,10.18,27520531
2024-05-22,10.18,10.25,10.13,10.19,13526200
2024-05-23,10.19,10.19,10.09,10.18,10991998
2024-05-24,10.15,10.19,10.09,10.09,5385500
2024-05-27,10.12,10.24,10.11,10.24,7886900
2024-05-28,10.25,10.26,10.20,10.23,7317700
