Date,Open,High,Low,Close,Vol
2023-08-16,13000.00,14300.00,13000.00,14300.00,100758
2023-08-17,13900.00,13900.00,12750.10,13272.00,900456
2023-08-18,13272.00,13485.80,13113.10,13113.10,186881
2023-08-21,13080.00,13833.30,13051.00,13390.00,236919
2023-08-22,13399.90,13530.00,12804.60,13070.00,87431
2023-08-23,13040.80,13069.50,12622.00,12947.00,47034
2023-08-24,12924.20,13138.00,12826.90,12970.50,42766
2023-08-25,12905.00,12977.00,12466.00,12491.50,36932
2023-08-28,12948.00,13247.00,12601.80,12760.00,117100
2023-08-29,12740.00,13355.50,12740.00,13335.00,102437
2023-08-30,13328.00,13715.00,13199.00,13215.00,50852
2023-08-31,13196.70,13266.90,13081.20,13109.60,18515
2023-09-01,13115.00,13543.80,13115.00,13189.90,45124
2023-09-04,13221.00,13580.00,13200.00,13450.10,38037
2023-09-05,13450.10,13569.90,13271.30,13331.80,13227
2023-09-06,13331.80,13359.00,13259.30,13300.00,6815
2023-09-07,13313.00,13349.90,12941.80,12963.00,17473
2023-09-08,12963.00,13070.00,12756.90,12860.00,21056
2023-09-11,12860.00,13104.30,12758.60,13014.00,24287
2023-09-12,13053.00,13330.70,13000.10,13145.00,30150
2023-09-13,13152.40,13162.50,12920.00,13039.90,13955
2023-09-14,13020.00,13070.60,12943.90,13051.90,8905
2023-09-15,13027.70,13635.70,13027.70,13470.00,118328
2023-09-18,13423.60,13740.00,13250.00,13359.60,80714
2023-09-19,13295.20,13361.80,13100.00,13100.00,19835
2023-09-20,13091.30,13139.00,12933.90,12960.00,17007
2023-09-21,12954.80,13045.90,12860.00,12970.00,10191
2023-09-22,12933.60,13260.40,12932.80,13251.10,19560
2023-09-25,13258.50,13378.70,13030.60,13251.10,13744
2023-09-26,13257.50,13284.40,13100.40,13140.00,8067
2023-09-27,13139.60,13412.00,13139.60,13229.90,12054
2023-09-28,13223.00,13423.30,13219.20,13265.50,6762
2023-10-09,13256.60,13426.40,13256.60,13384.50,9192
2023-10-10,13392.10,13540.90,13325.00,13385.00,5659
2023-10-11,13395.60,13501.00,13258.10,13349.70,4317
2023-10-12,13367.60,13568.20,13294.00,13525.00,11167
2023-10-13,13507.60,13588.00,13361.00,13361.00,2495
2023-10-16,13367.70,13440.00,13000.00,13037.10,12603
2023-10-17,13031.00,13125.90,12851.70,13043.30,14953
2023-10-18,13043.30,13070.00,12884.00,12950.00,5152
2023-10-19,12950.00,12979.20,12562.80,12645.10,14908
2023-10-20,12740.00,12879.60,12610.00,12731.30,10798
2023-10-23,12731.30,12769.50,12242.40,12443.00,4841
2023-10-24,12430.00,12580.00,12303.60,12490.00,7449
2023-10-25,12560.10,12800.00,12560.00,12590.70,11060
2023-10-26,12590.70,12759.90,12550.00,12689.90,16843
2023-10-27,12740.00,12940.00,12656.00,12910.40,16783
2023-10-30,12845.40,13088.00,12844.00,12971.10,3726
2023-10-31,12995.10,13038.50,12786.00,12883.90,2292
2023-11-01,12883.90,13053.50,12250.00,12900.00,20678
2023-11-02,12926.10,12942.50,12750.00,12800.00,2224
2023-11-03,12887.20,12960.00,12742.30,12909.90,24536
2023-11-06,12889.10,13175.00,12889.10,13130.10,6068
2023-11-07,13088.90,13160.00,12500.00,12917.20,19446
2023-11-08,12923.60,12927.80,12761.30,12850.00,6389
2023-11-09,12839.60,12839.60,12650.20,12685.20,10164
2023-11-10,12699.40,12743.10,12576.30,12626.80,6683
2023-11-13,12654.40,12703.50,12607.90,12665.00,4740
2023-11-14,12676.10,12748.50,12650.00,12690.40,4152
2023-11-15,12800.10,12950.00,12710.20,12940.80,12235
2023-11-16,12984.20,13067.60,12809.80,12878.00,4689
2023-11-17,12834.60,12920.00,12805.50,12837.00,3829
2023-11-20,12857.30,12898.30,12809.10,12895.80,3323
2023-11-21,12918.70,12940.00,12784.80,12830.00,5558
2023-11-22,12879.60,12879.60,12574.20,12819.80,6788
2023-11-23,12807.30,12850.00,12603.00,12791.00,40941
2023-11-24,12800.00,12800.00,12566.20,12572.90,5028
2023-11-27,12615.00,12649.60,12375.00,12408.00,26667
2023-11-28,12441.00,12547.00,12325.20,12537.90,14713
2023-11-29,12564.00,12564.00,12425.00,12453.40,20452
2023-11-30,12484.00,12520.00,12337.60,12380.30,13886
2023-12-01,12420.20,12420.20,12246.60,12373.20,11056
2023-12-04,12407.10,12435.00,12339.50,12400.00,5080
2023-12-05,12406.50,12420.00,12210.00,12227.40,5306
2023-12-06,12267.00,12427.20,12200.00,12291.60,14125
2023-12-07,12341.00,12454.80,12172.00,12454.80,13085
2023-12-08,12424.40,12536.20,12409.90,12457.70,3791
2023-12-11,12414.10,12599.50,12410.00,12534.70,7165
2023-12-12,12559.40,12559.40,12450.90,12470.80,1968
2023-12-13,12464.00,12514.50,12320.90,12379.70,2681
2023-12-14,12392.00,12460.10,12311.50,12320.80,3581
2023-12-15,12311.50,12398.30,12170.10,12195.10,4919
2023-12-18,12220.00,12220.00,11961.00,12024.00,4581
2023-12-19,12091.20,12091.20,11900.00,11911.20,4443
2023-12-20,12017.00,12020.00,11672.00,11696.10,7845
2023-12-21,11750.00,11759.20,11606.00,11680.00,14523
2023-12-22,11730.00,11797.00,11595.00,11691.80,8983
2023-12-25,11672.00,12019.90,11662.10,11943.40,41618
2023-12-26,11886.00,11961.00,11748.20,11771.00,10634
2023-12-27,11760.00,11838.00,11665.70,11791.00,13200
2023-12-28,11811.00,12231.50,11771.00,12158.00,23219
2023-12-29,12189.90,12981.00,12189.90,12716.80,65056
2024-01-02,12601.00,12793.00,12442.70,12550.00,19508
2024-01-03,12550.10,12555.00,12057.80,12071.60,29634
2024-01-04,12119.00,12119.60,11936.30,11961.10,12293
2024-01-05,12000.00,12054.40,11771.80,11810.10,14392
2024-01-08,11810.00,11848.90,11530.00,11581.80,18179
2024-01-09,11649.60,11899.90,11580.00,11738.90,29228
2024-01-10,11799.70,11806.00,11600.00,11711.40,13695
2024-01-11,11749.40,11989.90,11700.10,11989.90,10060
2024-01-12,12004.00,12142.00,11870.00,12035.70,8003
2024-01-15,12005.30,12047.10,11900.00,11943.10,3997
2024-01-16,11965.20,11995.20,11700.10,11791.80,10749
2024-01-17,11791.80,11846.70,11620.00,11642.00,16852
2024-01-18,11599.00,11630.00,11321.40,11480.00,6783
2024-01-19,11480.00,11931.20,11457.10,11482.00,24902
2024-01-22,11510.10,11577.00,11001.30,11030.10,8876
2024-01-23,11050.10,11360.00,10952.00,11061.90,49641
2024-01-24,11120.00,11262.50,10823.00,11002.10,25646
2024-01-25,11002.10,11372.60,10912.90,11350.00,23572
2024-01-26,11400.00,11400.00,11200.00,11205.00,11118
2024-01-29,11300.20,11300.20,11032.30,11052.10,8849
2024-01-30,11000.00,11088.80,10799.70,10821.70,20524
2024-01-31,10831.90,10896.70,10600.00,10600.00,17396
2024-02-01,10600.00,11300.00,10531.00,10760.00,18501
2024-02-02,10700.00,10817.60,10505.70,10617.90,16721
2024-02-05,10601.20,10617.90,10140.80,10432.30,13446
2024-02-06,10398.00,11531.90,10339.40,11226.20,138440
2024-02-07,11181.90,11448.00,10865.00,10865.00,33344
2024-02-08,10865.30,11563.30,10865.30,11270.00,101356
2024-02-19,11248.80,11446.90,11240.00,11340.30,16165
2024-02-20,11353.00,11353.60,11221.60,11331.90,7995
2024-02-21,11300.00,12000.00,11276.70,11486.50,28025
2024-02-22,11486.60,11517.10,11366.40,11380.00,9268
2024-02-23,11380.00,11519.90,11297.00,11435.00,19529
2024-02-26,11435.00,11800.00,11402.20,11655.70,18107
2024-02-27,11627.30,11966.90,11603.10,11966.50,6507
2024-02-28,11970.00,11999.50,11261.80,11300.00,22696
2024-02-29,11300.10,11508.30,11283.40,11420.00,32218
2024-03-01,11455.50,11550.00,11344.10,11480.00,11428
2024-03-04,11548.80,11550.00,11219.60,11270.80,14815
2024-03-05,11260.00,11319.90,11130.90,11155.70,9772
2024-03-06,11155.70,11300.00,10938.30,11197.50,15322
2024-03-07,11190.60,11268.00,11055.20,11108.10,4541
2024-03-08,11090.80,11199.90,11020.10,11103.20,9813
2024-03-11,11200.00,11200.00,11067.20,11100.00,19909
2024-03-12,11100.00,11266.00,11060.00,11152.30,28855
2024-03-13,11152.30,11343.00,11130.80,11269.10,13327
2024-03-14,11240.10,11340.80,11180.00,11206.70,8822
