Date,Open,High,Low,Close,Vol
2019-04-10,1122.10,1151.50,1117.30,1131.60,748535
2019-04-11,1120.10,1131.00,1113.50,1115.00,162528
2019-04-12,1115.00,1119.80,1106.00,1110.80,123478
2019-04-15,1113.30,1128.80,1110.00,1110.00,49627
2019-04-16,1102.10,1131.33,1073.31,1131.00,36972
2019-04-17,1127.10,1134.10,1120.00,1130.00,19572
2019-04-18,1122.50,1127.49,1120.24,1125.00,10861
2019-04-19,1121.82,1151.00,1111.82,1135.00,47946
2019-04-22,1121.81,1146.70,1112.22,1112.30,11632
2019-04-23,1102.60,1110.11,1080.50,1103.00,21641
2019-04-24,1103.01,1110.00,1072.01,1100.00,33912
2019-04-25,1099.80,1099.80,1060.00,1076.00,29034
2019-04-26,1076.00,1091.18,1070.31,1076.00,35181
2019-04-29,1071.01,1081.93,1062.10,1068.40,18503
2019-04-30,1060.00,1079.94,1055.31,1075.00,7810
2019-05-06,1077.00,1077.00,1050.00,1051.50,23157
2019-05-07,1047.00,1061.00,1045.80,1050.00,13005
2019-05-08,1050.00,1077.20,1038.30,1058.60,10537
2019-05-09,1043.00,1055.58,1041.00,1055.00,6836
2019-05-10,1050.10,1070.00,1050.10,1067.00,6278
2019-05-13,1070.00,1070.00,1040.50,1053.00,4356
2019-05-14,1050.20,1063.00,1045.32,1053.00,4638
2019-05-15,1053.00,1059.85,1048.93,1055.80,7880
2019-05-16,1051.22,1061.70,1051.22,1056.00,1675
2019-05-17,1056.00,1059.60,1041.10,1042.50,2922
2019-05-20,1040.12,1044.53,1035.01,1037.00,5456
2019-05-21,1033.03,1043.60,1033.03,1039.00,6529
2019-05-22,1039.00,1045.57,1036.21,1040.60,4517
2019-05-23,1036.50,1045.18,1031.21,1040.00,13851
2019-05-24,1040.00,1045.17,1035.70,1036.00,2836
2019-05-27,1030.01,1042.99,1030.00,1040.30,9966
2019-05-28,1040.30,1043.80,1033.04,1040.99,1905
2019-05-29,1035.40,1042.50,1035.40,1038.80,1359
2019-05-30,1033.41,1044.50,1033.41,1035.00,3184
2019-05-31,1035.00,1044.00,1035.00,1038.00,7021
2019-06-03,1038.00,1038.00,1015.00,1021.90,3696
2019-06-04,1022.80,1022.80,1010.01,1012.00,8721
2019-06-05,1013.52,1023.00,1005.81,1011.99,7957
2019-06-06,1005.30,1009.99,1001.01,1008.00,9827
2019-06-10,1000.10,1012.00,1000.10,1010.10,7319
2019-06-11,1010.40,1034.38,1010.10,1026.91,9338
2019-06-12,1027.20,1027.20,1021.00,1025.48,347
2019-06-13,1025.50,1032.00,1013.01,1019.30,198
2019-06-14,1021.40,1031.50,1003.00,1003.12,2571
2019-06-17,1013.00,1013.00,999.80,1002.98,2421
2019-06-18,1000.01,1003.00,991.00,1000.50,7453
2019-06-19,1012.00,1039.81,1002.70,1010.40,7821
2019-06-20,1004.99,1016.00,1004.99,1013.00,8123
2019-06-21,1033.00,1044.98,1016.22,1034.92,10519
2019-06-24,1035.10,1041.80,1020.00,1020.60,872
2019-06-25,1025.10,1030.01,1016.11,1018.01,3821
2019-06-26,1018.74,1030.50,1018.74,1025.00,5581
2019-06-27,1025.00,1038.00,1016.32,1029.90,3144
2019-06-28,1028.00,1028.00,1020.00,1021.50,1438
2019-07-01,1025.68,1111.10,1025.68,1055.00,25756
2019-07-02,1055.51,1065.49,1049.94,1055.95,9624
