Date,Open,High,Low,Close,Vol
2019-07-01,1078.74,1089.10,1078.74,1083.61,1965
2019-07-02,1069.00,1081.40,1069.00,1078.99,2430
2019-07-03,1077.89,1079.00,1065.00,1066.12,2862
2020-04-28,2130.00,2147.70,1975.48,2103.79,194234
2020-04-29,2060.00,2098.00,1985.83,2005.49,146464
2020-04-30,2028.00,2046.40,1922.00,1925.99,116462
2020-05-06,1912.00,2019.60,1912.00,1967.40,110914
2020-05-07,1955.00,1970.00,1890.00,1906.60,57774
2020-05-08,1920.00,1986.60,1910.01,1936.00,110531
2020-05-11,1931.00,1956.00,1904.99,1921.80,40240
2020-05-12,1945.00,2027.70,1935.12,1968.00,138309
2020-05-13,1964.00,2088.00,1935.10,2023.50,311649
2020-05-14,2050.00,2062.01,1971.61,1995.10,100285
2020-05-15,2010.00,2014.99,1950.45,1975.00,79796
2020-05-18,1969.74,1985.00,1920.30,1933.69,44864
2020-05-19,1944.99,1959.80,1881.02,1892.02,37206
2020-05-20,1883.20,1904.90,1830.00,1830.00,37457
2020-05-21,1849.90,1955.55,1820.30,1837.38,143027
2020-05-22,1810.00,1835.00,1729.01,1753.76,61382
2020-05-25,1739.90,1785.00,1694.00,1749.90,60807
2020-05-26,1774.50,1797.90,1753.02,1770.55,59220
2020-05-27,1755.00,1767.96,1713.41,1725.00,37778
2020-05-28,1897.50,2081.79,1897.50,2000.00,672690
2020-05-29,1970.00,2019.60,1912.17,1927.70,288299
2020-06-01,1933.50,2000.00,1921.01,1969.00,169625
2020-06-02,1975.99,2038.68,1960.00,2004.90,146298
2020-06-03,2005.50,2085.00,1985.89,2020.00,176104
2020-06-04,2010.00,2039.99,1970.11,2001.00,58290
2020-06-05,2003.00,2178.00,1995.51,2120.50,343574
2020-06-08,2130.00,2180.00,2101.13,2150.00,178980
2020-06-09,2141.10,2188.88,2135.45,2170.01,101683
2020-06-10,2175.00,2484.00,2175.00,2389.90,1142162
2020-06-11,2400.00,2488.80,2292.00,2307.00,305863
2020-06-12,2233.30,2378.00,2233.30,2254.20,203464
2020-06-15,2337.53,2418.00,2277.05,2294.80,258294
2020-06-16,2293.10,2310.02,2220.02,2268.00,136676
2020-06-17,2244.00,2360.00,2240.00,2267.99,249963
2020-06-18,2253.00,2259.02,2060.00,2084.90,138252
2020-06-19,2083.00,2137.00,2038.80,2063.00,124078
2020-06-22,2080.00,2095.00,2046.54,2065.10,67175
2020-06-23,2075.01,2196.37,2070.00,2135.00,420803
2020-06-24,2136.00,2150.04,2051.00,2067.90,62063
2020-06-29,2050.10,2123.30,2040.00,2085.00,51698
2020-06-30,2084.80,2126.00,2075.00,2112.90,67563
2020-07-01,2126.80,2230.20,2121.11,2154.00,132200
2020-07-02,2180.00,2200.00,2130.00,2176.90,101220
2020-07-03,2156.00,2188.88,2106.60,2123.72,49584
2020-07-06,2128.88,2164.93,2122.01,2148.99,52990
2020-07-07,2145.00,2200.00,2127.99,2183.00,67449
2020-07-08,2200.00,2299.90,2152.22,2165.00,69916
2020-07-09,2168.00,2377.70,2160.54,2251.00,201947
2020-07-10,2280.02,2370.00,2236.16,2248.00,164032
2020-07-13,2270.00,2355.00,2250.00,2338.00,117763
2020-07-14,2375.50,2379.99,2170.37,2220.00,63286
2020-07-15,2240.00,2320.00,2171.78,2193.31,89265
2020-07-16,2205.32,2224.00,2010.01,2016.80,52727
2020-07-17,2066.80,2087.79,2010.02,2038.00,44126
2020-07-20,2065.50,2077.00,2022.00,2058.80,21812
2020-07-21,2035.02,2099.90,2035.02,2099.00,27190
2020-07-22,2082.00,2113.21,2073.65,2079.00,19882
2020-07-23,2050.02,2099.90,2025.00,2092.77,24031
2020-07-24,2073.00,2099.98,1920.90,1925.00,23747
2020-07-27,1935.00,1966.90,1905.41,1917.01,14346
2020-07-28,1920.10,1960.00,1919.45,1960.00,21467
2020-07-29,1950.00,2122.20,1941.31,2080.00,130322
2020-07-30,2089.98,2138.80,2061.16,2090.00,71813
2020-07-31,2075.20,2140.00,2075.08,2140.00,40831
2020-08-03,2171.02,2359.40,2170.00,2290.00,158625
2020-08-04,2288.00,2360.01,2280.06,2304.76,94974
2020-08-05,2300.00,2464.30,2275.00,2437.30,150138
2020-08-06,2440.00,2470.00,2343.36,2374.97,40294
2020-08-07,2402.20,2470.75,2250.01,2387.00,61352
2020-08-10,2395.00,2499.94,2260.01,2298.99,65594
2020-08-11,2379.80,2699.26,2259.28,2315.20,159912
2020-08-12,2350.00,2350.00,2102.01,2180.09,72536
2020-08-13,2189.97,2319.87,2165.10,2209.90,93284
2020-08-14,2259.00,2290.00,2071.91,2112.00,63941
2020-08-17,2119.00,2258.80,2080.00,2155.00,106610
2020-08-18,2165.00,2210.00,2151.00,2193.20,49405
2020-08-19,2190.00,2193.19,2120.01,2122.60,18568
2020-08-20,2110.00,2209.40,2095.80,2136.50,33579
2020-08-21,2120.00,2389.98,2120.00,2210.00,172626
2020-08-24,2259.96,2349.97,2202.03,2249.99,104596
2020-08-25,2255.00,2282.98,2189.00,2209.40,36240
2020-08-26,2209.40,2245.00,2100.00,2124.08,22748
2020-08-27,2103.00,2150.30,2070.12,2122.00,15130
2020-08-28,2123.00,2329.80,2123.00,2194.40,122683
2020-08-31,2239.00,2288.00,2190.00,2216.87,111272
2020-09-01,2236.80,2250.00,2179.85,2206.00,24310
2020-09-02,2260.00,2298.00,2193.11,2235.10,53584
2020-09-03,2235.10,2279.96,2100.00,2175.20,32815
